NACA 23012
    1.000000     -0.1738026E-12
   0.9941127      0.2176793E-02
   0.9862254      0.3485903E-02
   0.9766272      0.5010524E-02
   0.9648862      0.6857855E-02
   0.9509862      0.9017712E-02
   0.9353512      0.1141096E-01
   0.9186069      0.1393250E-01
   0.9012667      0.1649974E-01
   0.8836365      0.1906518E-01
   0.8658695      0.2160592E-01
   0.8480369      0.2411195E-01
   0.8301706      0.2657913E-01
   0.8122856      0.2900581E-01
   0.7943888      0.3139129E-01
   0.7764841      0.3373519E-01
   0.7585742      0.3603713E-01
   0.7406609      0.3829668E-01
   0.7227458      0.4051321E-01
   0.7048306      0.4268596E-01
   0.6869168      0.4481397E-01
   0.6690060      0.4689607E-01
   0.6510996      0.4893091E-01
   0.6331994      0.5091693E-01
   0.6153069      0.5285236E-01
   0.5974238      0.5473522E-01
   0.5795520      0.5656327E-01
   0.5616931      0.5833410E-01
   0.5438491      0.6004500E-01
   0.5260219      0.6169306E-01
   0.5082137      0.6327509E-01
   0.4904267      0.6478765E-01
   0.4726633      0.6622699E-01
   0.4549261      0.6758911E-01
   0.4372177      0.6886967E-01
   0.4195414      0.7006400E-01
   0.4019004      0.7116712E-01
   0.3842986      0.7217364E-01
   0.3667400      0.7307779E-01
   0.3492295      0.7387337E-01
   0.3317726      0.7455372E-01
   0.3143759      0.7511164E-01
   0.2970474      0.7553943E-01
   0.2797974      0.7582876E-01
   0.2626399      0.7597073E-01
   0.2455960      0.7595588E-01
   0.2287000      0.7577459E-01
   0.2120109      0.7541790E-01
   0.1956354      0.7487905E-01
   0.1797261      0.7412942E-01
   0.1643628      0.7311557E-01
   0.1495672      0.7179387E-01
   0.1353451      0.7013187E-01
   0.1217039      0.6810814E-01
   0.1086622      0.6571324E-01
   0.9625527E-01  0.6295211E-01
   0.8453808E-01  0.5984770E-01
   0.7358387E-01  0.5644471E-01
   0.6347605E-01  0.5281122E-01
   0.5429168E-01  0.4903503E-01
   0.4608024E-01  0.4521283E-01
   0.3884720E-01  0.4143491E-01
   0.3255074E-01  0.3777176E-01
   0.2711259E-01  0.3426792E-01
   0.2243540E-01  0.3094372E-01
   0.1841871E-01  0.2780119E-01
   0.1496946E-01  0.2483082E-01
   0.1200706E-01  0.2201700E-01
   0.9464938E-02  0.1934170E-01
   0.7289932E-02  0.1678676E-01
   0.5440984E-02  0.1433518E-01
   0.3887623E-02  0.1197192E-01
   0.2608542E-02  0.9684584E-02
   0.1590178E-02  0.7464047E-02
   0.8252430E-03  0.5305593E-02
   0.3103209E-03  0.3209105E-02
   0.4334604E-04  0.1182317E-02
   0.1889691E-04 -0.7668373E-03
   0.2535257E-03 -0.2739705E-02
   0.7965029E-03 -0.4725019E-02
   0.1682671E-02 -0.6670668E-02
   0.2923928E-02 -0.8531457E-02
   0.4511475E-02 -0.1027614E-01
   0.6429507E-02 -0.1189382E-01
   0.8669088E-02 -0.1339003E-01
   0.1123609E-01 -0.1477935E-01
   0.1415481E-01 -0.1607991E-01
   0.1747038E-01 -0.1731051E-01
   0.2125248E-01 -0.1848973E-01
   0.2560150E-01 -0.1963605E-01
   0.3065802E-01 -0.2076878E-01
   0.3661627E-01 -0.2190956E-01
   0.4373656E-01 -0.2308365E-01
   0.5234611E-01 -0.2432133E-01
   0.6279583E-01 -0.2565673E-01
   0.7533913E-01 -0.2712208E-01
   0.8991516E-01 -0.2873074E-01
   0.1060713     -0.3046425E-01
   0.1231702     -0.3227587E-01
   0.1406573     -0.3410502E-01
   0.1581746     -0.3589010E-01
   0.1755382     -0.3757434E-01
   0.1926890     -0.3910734E-01
   0.2096728     -0.4044595E-01
   0.2266247     -0.4158194E-01
   0.2436271     -0.4253629E-01
   0.2607088     -0.4332427E-01
   0.2778762     -0.4395753E-01
   0.2951268     -0.4444592E-01
   0.3124547     -0.4479822E-01
   0.3298532     -0.4502245E-01
   0.3473158     -0.4512601E-01
   0.3648366     -0.4511581E-01
   0.3824100     -0.4499825E-01
   0.4000312     -0.4477932E-01
   0.4176959     -0.4446461E-01
   0.4354001     -0.4405934E-01
   0.4531403     -0.4356837E-01
   0.4709132     -0.4299624E-01
   0.4887158     -0.4234718E-01
   0.5065455     -0.4162512E-01
   0.5243997     -0.4083370E-01
   0.5422759     -0.3997631E-01
   0.5601720     -0.3905605E-01
   0.5780858     -0.3807580E-01
   0.5960152     -0.3703818E-01
   0.6139584     -0.3594558E-01
   0.6319136     -0.3480016E-01
   0.6498788     -0.3360385E-01
   0.6678524     -0.3235837E-01
   0.6858326     -0.3106525E-01
   0.7038179     -0.2972577E-01
   0.7218066     -0.2834104E-01
   0.7397971     -0.2691197E-01
   0.7577878     -0.2543927E-01
   0.7757768     -0.2392348E-01
   0.7937623     -0.2236497E-01
   0.8117416     -0.2076400E-01
   0.8297107     -0.1912079E-01
   0.8476621     -0.1743572E-01
   0.8655807     -0.1570986E-01
   0.8834331     -0.1394602E-01
   0.9011454     -0.1215136E-01
   0.9185590     -0.1034259E-01
   0.9353585     -0.8554778E-02
   0.9510200     -0.6849156E-02
   0.9649156     -0.5303660E-02
   0.9766336     -0.3977518E-02
   0.9862072     -0.2879612E-02
   0.9940788     -0.1918590E-02
    1.000000     -0.1738024E-12
