NACA 0012
   0.9914814     -0.6470506E-01
   0.9826369     -0.5959915E-01
   0.9689311     -0.5383774E-01
   0.9504470     -0.4612137E-01
   0.9276353     -0.3668915E-01
   0.9024379     -0.2638396E-01
   0.8763681     -0.1584167E-01
   0.8501521     -0.5358323E-02
   0.8243938      0.4830287E-02
   0.8003030      0.1426046E-01
   0.7798394      0.2219217E-01
   0.7638674      0.2845913E-01
   0.7493570      0.3166346E-01
   0.7303703      0.3362137E-01
   0.7065070      0.3600309E-01
   0.6797095      0.3858409E-01
   0.6517713      0.4116521E-01
   0.6234950      0.4365825E-01
   0.5951432      0.4603072E-01
   0.5667960      0.4826714E-01
   0.5384815      0.5035568E-01
   0.5102136      0.5228436E-01
   0.4820029      0.5403996E-01
   0.4538600      0.5560761E-01
   0.4257963      0.5697064E-01
   0.3978253      0.5811039E-01
   0.3699621      0.5900598E-01
   0.3422254      0.5963410E-01
   0.3146376      0.5996873E-01
   0.2872269      0.5998073E-01
   0.2600298      0.5963744E-01
   0.2330952      0.5890229E-01
   0.2064912      0.5773451E-01
   0.1803196      0.5608965E-01
   0.1547426      0.5392264E-01
   0.1300352      0.5119782E-01
   0.1066666      0.4791515E-01
   0.8535477E-01  0.4415765E-01
   0.6690809E-01  0.4012598E-01
   0.5178297E-01  0.3608008E-01
   0.3981000E-01  0.3220992E-01
   0.3042049E-01  0.2857998E-01
   0.2300303E-01  0.2516946E-01
   0.1707189E-01  0.2192440E-01
   0.1228589E-01  0.1878500E-01
   0.8421513E-02  0.1569618E-01
   0.5343985E-02  0.1261251E-01
   0.2984770E-02  0.9504805E-02
   0.1319847E-02  0.6371613E-02
   0.3383331E-03  0.3250894E-02
   0.1195604E-05  0.1942676E-03
   0.2769615E-03 -0.2943454E-02
   0.1239340E-02 -0.6177268E-02
   0.2930335E-02 -0.9419830E-02
   0.5357011E-02 -0.1262736E-01
   0.8540168E-02 -0.1580156E-01
   0.1254992E-01 -0.1897473E-01
   0.1752890E-01 -0.2219607E-01
   0.2371534E-01 -0.2552391E-01
   0.3147179E-01 -0.2901960E-01
   0.4130714E-01 -0.3273453E-01
   0.5383740E-01 -0.3667817E-01
   0.6958094E-01 -0.4076448E-01
   0.8859470E-01 -0.4478440E-01
   0.1103287     -0.4848189E-01
   0.1339711     -0.5167889E-01
   0.1588508     -0.5431221E-01
   0.1845411     -0.5639158E-01
   0.2107925     -0.5795575E-01
   0.2374563     -0.5905022E-01
   0.2644377     -0.5971896E-01
   0.2916725     -0.6000206E-01
   0.3191142     -0.5993546E-01
   0.3467280     -0.5955119E-01
   0.3744867     -0.5887785E-01
   0.4023686     -0.5794103E-01
   0.4303557     -0.5676360E-01
   0.4584330     -0.5536607E-01
   0.4865876     -0.5376677E-01
   0.5148077     -0.5198208E-01
   0.5430821     -0.5002668E-01
   0.5713959     -0.4791385E-01
   0.5997208     -0.4565662E-01
   0.6279756     -0.4327147E-01
   0.6558970     -0.4079128E-01
   0.6826801     -0.3830297E-01
   0.7065251     -0.3600102E-01
   0.7254894     -0.3411977E-01
   0.7394738     -0.3268490E-01
   0.7499452     -0.3171075E-01
   0.7602260     -0.3354448E-01
   0.7734165     -0.3547451E-01
   0.7910940     -0.3821327E-01
   0.8138183     -0.4165039E-01
   0.8399682     -0.4551664E-01
   0.8675078     -0.4948595E-01
   0.8952406     -0.5337442E-01
   0.9221839     -0.5704425E-01
   0.9466490     -0.6028073E-01
   0.9665153     -0.6284026E-01
   0.9812675     -0.6470390E-01
   0.9914814     -0.6470506E-01
